event_id,user_id,step,surface,device,language,ts,session_id,utm_source,page_load_ms,error_code
EVT00002116,USR000494,landing,web,Android,en,2025-08-18 17:54:00,SES710405,Google Ads,1565,
EVT00002117,USR000494,rate_check,web,Android,en,2025-08-18 18:22:00,SES287555,Google Ads,,DOC_REJECTED
EVT00002118,USR000496,landing,web,Android,hi,2025-11-07 05:00:00,SES758410,Direct,725,
EVT00002119,USR000496,rate_check,web,Android,hi,2025-11-07 05:33:00,SES219318,Direct,,VALIDATION_FAIL
EVT00002120,USR000497,landing,web,iOS,en,2025-01-11 12:28:00,SES452400,Referral,2826,USER_ABANDONED
EVT00002121,USR000500,landing,web,Android,te,2025-03-03 04:26:00,SES699190,Referral,2665,
EVT00002122,USR000500,rate_check,web,Android,te,2025-03-03 07:17:00,SES650093,Referral,,
EVT00002123,USR000500,register,web,Android,te,2025-03-03 09:43:00,SES777463,Referral,,
EVT00002124,USR000500,otp_verify,web,Android,te,2025-03-03 12:24:00,SES695752,Referral,,
EVT00002125,USR000500,kyc_pan,web,Android,te,2025-03-03 15:19:00,SES582474,Referral,,
EVT00002126,USR000500,kyc_address,web,Android,te,2025-03-03 15:50:00,SES281744,Referral,,
EVT00002127,USR000500,vkyc_invite,web,Android,te,2025-03-03 18:39:00,SES187526,Referral,,
EVT00002128,USR000500,vkyc_session,web,Android,te,2025-03-03 21:29:00,SES109205,Referral,,VALIDATION_FAIL
EVT00002129,USR000501,landing,web,Android,hi,2026-04-08 10:55:00,SES172978,Influencer-IG,544,
EVT00002130,USR000501,rate_check,web,Android,hi,2026-04-08 11:13:00,SES162256,Influencer-IG,,
EVT00002131,USR000501,register,web,Android,hi,2026-04-08 14:11:00,SES524780,Influencer-IG,,
EVT00002132,USR000501,otp_verify,web,Android,hi,2026-04-08 14:33:00,SES419497,Influencer-IG,,
EVT00002133,USR000501,kyc_pan,web,Android,hi,2026-04-08 15:38:00,SES983292,Influencer-IG,,
EVT00002134,USR000501,kyc_address,web,Android,hi,2026-04-08 18:16:00,SES522128,Influencer-IG,,
EVT00002135,USR000501,vkyc_invite,web,Android,hi,2026-04-08 21:12:00,SES928835,Influencer-IG,,
EVT00002136,USR000501,vkyc_session,web,Android,hi,2026-04-08 22:04:00,SES181969,Influencer-IG,,VALIDATION_FAIL
EVT00002137,USR000502,landing,web,Web-Desktop,hi,2026-02-08 23:29:00,SES900404,WhatsApp,1534,
EVT00002138,USR000502,rate_check,web,Web-Desktop,hi,2026-02-09 02:06:00,SES573290,WhatsApp,,
EVT00002139,USR000502,register,web,Web-Desktop,hi,2026-02-09 03:31:00,SES646730,WhatsApp,,
EVT00002140,USR000502,otp_verify,web,Web-Desktop,hi,2026-02-09 04:37:00,SES268932,WhatsApp,,
EVT00002141,USR000502,kyc_pan,web,Web-Desktop,hi,2026-02-09 05:45:00,SES694932,WhatsApp,,
EVT00002142,USR000502,kyc_address,web,Web-Desktop,hi,2026-02-09 07:11:00,SES275183,WhatsApp,,
EVT00002143,USR000502,vkyc_invite,web,Web-Desktop,hi,2026-02-09 07:55:00,SES462405,WhatsApp,,
EVT00002144,USR000502,vkyc_session,web,Web-Desktop,hi,2026-02-09 10:16:00,SES554286,WhatsApp,,USER_ABANDONED
EVT00002145,USR000503,landing,web,Android,en,2025-04-28 10:13:00,SES785014,Email,2532,
EVT00002146,USR000503,rate_check,web,Android,en,2025-04-28 12:52:00,SES713153,Email,,
EVT00002147,USR000505,landing,web,Android,hi,2026-04-16 08:53:00,SES379172,Google Ads,2142,
EVT00002148,USR000505,rate_check,web,Android,hi,2026-04-16 09:35:00,SES730622,Google Ads,,
EVT00002149,USR000505,register,web,Android,hi,2026-04-16 10:32:00,SES921662,Google Ads,,
EVT00002150,USR000505,otp_verify,web,Android,hi,2026-04-16 10:51:00,SES291497,Google Ads,,
EVT00002151,USR000505,kyc_pan,web,Android,hi,2026-04-16 12:37:00,SES417936,Google Ads,,
EVT00002152,USR000505,kyc_address,web,Android,hi,2026-04-16 13:59:00,SES825708,Google Ads,,
EVT00002153,USR000505,vkyc_invite,web,Android,hi,2026-04-16 14:56:00,SES833333,Google Ads,,
EVT00002154,USR000505,vkyc_session,web,Android,hi,2026-04-16 15:42:00,SES399243,Google Ads,,
EVT00002155,USR000505,vkyc_complete,web,Android,hi,2026-04-16 18:16:00,SES859062,Google Ads,,
EVT00002156,USR000505,bank_link,web,Android,hi,2026-04-16 19:31:00,SES232637,Google Ads,,
EVT00002157,USR000505,fd_amount_select,web,Android,hi,2026-04-16 21:49:00,SES187720,Google Ads,,
EVT00002158,USR000505,fd_tenure_select,web,Android,hi,2026-04-17 00:31:00,SES389875,Google Ads,,
EVT00002159,USR000505,fd_review,web,Android,hi,2026-04-17 03:24:00,SES348816,Google Ads,,
EVT00002160,USR000505,fd_book_success,web,Android,hi,2026-04-17 06:24:00,SES835897,Google Ads,,
EVT00002161,USR000506,landing,web,Web-Mobile,mr,2025-10-03 00:46:00,SES675591,Influencer-YT,598,
EVT00002162,USR000506,rate_check,web,Web-Mobile,mr,2025-10-03 02:05:00,SES921396,Influencer-YT,,
EVT00002163,USR000506,register,web,Web-Mobile,mr,2025-10-03 03:44:00,SES508738,Influencer-YT,,
EVT00002164,USR000506,otp_verify,web,Web-Mobile,mr,2025-10-03 04:51:00,SES267314,Influencer-YT,,
EVT00002165,USR000506,kyc_pan,web,Web-Mobile,mr,2025-10-03 07:09:00,SES141025,Influencer-YT,,
EVT00002166,USR000506,kyc_address,web,Web-Mobile,mr,2025-10-03 09:14:00,SES101678,Influencer-YT,,
EVT00002167,USR000506,vkyc_invite,web,Web-Mobile,mr,2025-10-03 11:50:00,SES898857,Influencer-YT,,
EVT00002168,USR000506,vkyc_session,web,Web-Mobile,mr,2025-10-03 14:21:00,SES840224,Influencer-YT,,TIMEOUT
EVT00002169,USR000507,landing,web,iOS,en,2025-11-18 08:32:00,SES206446,Organic search,2991,
EVT00002170,USR000507,rate_check,web,iOS,en,2025-11-18 08:52:00,SES178434,Organic search,,
EVT00002171,USR000507,register,web,iOS,en,2025-11-18 11:39:00,SES323582,Organic search,,
EVT00002172,USR000507,otp_verify,web,iOS,en,2025-11-18 13:32:00,SES157541,Organic search,,
EVT00002173,USR000507,kyc_pan,web,iOS,en,2025-11-18 15:02:00,SES313701,Organic search,,
EVT00002174,USR000507,kyc_address,web,iOS,en,2025-11-18 17:36:00,SES596980,Organic search,,USER_ABANDONED
EVT00002175,USR000510,landing,web,Web-Desktop,ta,2026-01-24 17:48:00,SES963889,Google Ads,3115,
EVT00002176,USR000510,rate_check,web,Web-Desktop,ta,2026-01-24 20:25:00,SES695723,Google Ads,,VALIDATION_FAIL
EVT00002177,USR000513,landing,web,Android,en,2026-05-07 12:27:00,SES220614,Referral,1215,
EVT00002178,USR000513,rate_check,web,Android,en,2026-05-07 12:32:00,SES808587,Referral,,
EVT00002179,USR000513,register,web,Android,en,2026-05-07 14:10:00,SES734605,Referral,,
EVT00002180,USR000513,otp_verify,web,Android,en,2026-05-07 15:02:00,SES961020,Referral,,
EVT00002181,USR000513,kyc_pan,web,Android,en,2026-05-07 16:19:00,SES275250,Referral,,
EVT00002182,USR000513,kyc_address,web,Android,en,2026-05-07 16:59:00,SES865833,Referral,,
EVT00002183,USR000513,vkyc_invite,web,Android,en,2026-05-07 18:43:00,SES374202,Referral,,
EVT00002184,USR000513,vkyc_session,web,Android,en,2026-05-07 19:56:00,SES312545,Referral,,
EVT00002185,USR000513,vkyc_complete,web,Android,en,2026-05-07 21:44:00,SES634427,Referral,,
EVT00002186,USR000513,bank_link,web,Android,en,2026-05-07 23:48:00,SES740891,Referral,,
EVT00002187,USR000513,fd_amount_select,web,Android,en,2026-05-08 01:51:00,SES791131,Referral,,
EVT00002188,USR000513,fd_tenure_select,web,Android,en,2026-05-08 03:54:00,SES760159,Referral,,
EVT00002189,USR000513,fd_review,web,Android,en,2026-05-08 04:42:00,SES505170,Referral,,
EVT00002190,USR000513,fd_book_success,web,Android,en,2026-05-08 06:27:00,SES843708,Referral,,
EVT00002191,USR000514,landing,web,iOS,en,2025-10-11 01:21:00,SES241387,Google Ads,567,
EVT00002192,USR000514,rate_check,web,iOS,en,2025-10-11 01:22:00,SES279322,Google Ads,,
EVT00002193,USR000514,register,web,iOS,en,2025-10-11 03:09:00,SES798654,Google Ads,,
EVT00002194,USR000514,otp_verify,web,iOS,en,2025-10-11 03:40:00,SES732319,Google Ads,,
EVT00002195,USR000514,kyc_pan,web,iOS,en,2025-10-11 03:59:00,SES411018,Google Ads,,
EVT00002196,USR000514,kyc_address,web,iOS,en,2025-10-11 05:12:00,SES753358,Google Ads,,
EVT00002197,USR000514,vkyc_invite,web,iOS,en,2025-10-11 07:31:00,SES468925,Google Ads,,VKYC_AGENT_BUSY
EVT00002198,USR000515,landing,web,Android,ml,2025-11-19 12:25:00,SES428608,Meta Ads,3090,
EVT00002199,USR000515,rate_check,web,Android,ml,2025-11-19 13:44:00,SES916501,Meta Ads,,
EVT00002200,USR000516,landing,web,iOS,bn,2025-03-07 05:14:00,SES871671,Email,3245,
EVT00002201,USR000516,rate_check,web,iOS,bn,2025-03-07 05:33:00,SES182157,Email,,USER_ABANDONED
EVT00002202,USR000517,landing,web,Android,bn,2025-03-02 19:32:00,SES756542,Organic search,811,
EVT00002203,USR000517,rate_check,web,Android,bn,2025-03-02 19:42:00,SES587270,Organic search,,USER_ABANDONED
EVT00002204,USR000519,landing,web,Web-Desktop,hi,2025-06-12 03:38:00,SES653476,Email,444,
EVT00002205,USR000519,rate_check,web,Web-Desktop,hi,2025-06-12 06:32:00,SES985381,Email,,
EVT00002206,USR000519,register,web,Web-Desktop,hi,2025-06-12 07:49:00,SES948809,Email,,
EVT00002207,USR000519,otp_verify,web,Web-Desktop,hi,2025-06-12 10:30:00,SES229353,Email,,
EVT00002208,USR000519,kyc_pan,web,Web-Desktop,hi,2025-06-12 13:30:00,SES560369,Email,,
EVT00002209,USR000519,kyc_address,web,Web-Desktop,hi,2025-06-12 14:15:00,SES983911,Email,,
EVT00002210,USR000519,vkyc_invite,web,Web-Desktop,hi,2025-06-12 14:36:00,SES166009,Email,,
EVT00002211,USR000519,vkyc_session,web,Web-Desktop,hi,2025-06-12 14:38:00,SES642868,Email,,
EVT00002212,USR000519,vkyc_complete,web,Web-Desktop,hi,2025-06-12 17:24:00,SES329062,Email,,
EVT00002213,USR000519,bank_link,web,Web-Desktop,hi,2025-06-12 18:39:00,SES188257,Email,,
EVT00002214,USR000519,fd_amount_select,web,Web-Desktop,hi,2025-06-12 21:00:00,SES221834,Email,,
EVT00002215,USR000519,fd_tenure_select,web,Web-Desktop,hi,2025-06-12 21:20:00,SES834790,Email,,
EVT00002216,USR000519,fd_review,web,Web-Desktop,hi,2025-06-12 23:13:00,SES719584,Email,,
EVT00002217,USR000519,fd_book_success,web,Web-Desktop,hi,2025-06-13 00:03:00,SES122171,Email,,
EVT00002218,USR000520,landing,web,Web-Mobile,en,2025-12-03 11:12:00,SES699218,Meta Ads,1571,
EVT00002219,USR000520,rate_check,web,Web-Mobile,en,2025-12-03 12:25:00,SES396612,Meta Ads,,DOC_REJECTED
EVT00002220,USR000521,landing,web,Android,kn,2026-03-22 08:25:00,SES965894,Organic search,2599,
EVT00002221,USR000521,rate_check,web,Android,kn,2026-03-22 10:48:00,SES781669,Organic search,,
EVT00002222,USR000521,register,web,Android,kn,2026-03-22 11:25:00,SES840462,Organic search,,
EVT00002223,USR000521,otp_verify,web,Android,kn,2026-03-22 14:12:00,SES376511,Organic search,,
EVT00002224,USR000521,kyc_pan,web,Android,kn,2026-03-22 14:41:00,SES934861,Organic search,,
EVT00002225,USR000521,kyc_address,web,Android,kn,2026-03-22 15:04:00,SES806921,Organic search,,
EVT00002226,USR000521,vkyc_invite,web,Android,kn,2026-03-22 15:59:00,SES817078,Organic search,,
EVT00002227,USR000521,vkyc_session,web,Android,kn,2026-03-22 16:45:00,SES386269,Organic search,,
EVT00002228,USR000521,vkyc_complete,web,Android,kn,2026-03-22 18:59:00,SES876970,Organic search,,
EVT00002229,USR000521,bank_link,web,Android,kn,2026-03-22 20:24:00,SES220229,Organic search,,
EVT00002230,USR000521,fd_amount_select,web,Android,kn,2026-03-22 23:12:00,SES783350,Organic search,,
EVT00002231,USR000521,fd_tenure_select,web,Android,kn,2026-03-22 23:46:00,SES352210,Organic search,,
EVT00002232,USR000521,fd_review,web,Android,kn,2026-03-23 00:37:00,SES613817,Organic search,,USER_ABANDONED
EVT00002233,USR000522,landing,web,Web-Mobile,en,2025-06-07 18:04:00,SES846506,Organic search,2902,
EVT00002234,USR000522,rate_check,web,Web-Mobile,en,2025-06-07 18:14:00,SES354698,Organic search,,
EVT00002235,USR000522,register,web,Web-Mobile,en,2025-06-07 18:55:00,SES283723,Organic search,,
EVT00002236,USR000522,otp_verify,web,Web-Mobile,en,2025-06-07 20:21:00,SES730172,Organic search,,
EVT00002237,USR000522,kyc_pan,web,Web-Mobile,en,2025-06-07 21:45:00,SES234876,Organic search,,
EVT00002238,USR000522,kyc_address,web,Web-Mobile,en,2025-06-08 00:02:00,SES320552,Organic search,,
EVT00002239,USR000522,vkyc_invite,web,Web-Mobile,en,2025-06-08 00:24:00,SES941455,Organic search,,
EVT00002240,USR000522,vkyc_session,web,Web-Mobile,en,2025-06-08 01:45:00,SES617019,Organic search,,
EVT00002241,USR000522,vkyc_complete,web,Web-Mobile,en,2025-06-08 02:16:00,SES531350,Organic search,,
EVT00002242,USR000522,bank_link,web,Web-Mobile,en,2025-06-08 03:28:00,SES849270,Organic search,,
EVT00002243,USR000522,fd_amount_select,web,Web-Mobile,en,2025-06-08 05:37:00,SES388042,Organic search,,
EVT00002244,USR000522,fd_tenure_select,web,Web-Mobile,en,2025-06-08 06:05:00,SES963083,Organic search,,
EVT00002245,USR000522,fd_review,web,Web-Mobile,en,2025-06-08 09:01:00,SES749877,Organic search,,USER_ABANDONED
EVT00002246,USR000524,landing,web,Android,hi,2026-02-11 00:04:00,SES454258,Meta Ads,2776,
EVT00002247,USR000524,rate_check,web,Android,hi,2026-02-11 01:46:00,SES634115,Meta Ads,,RATE_NOT_COMPETITIVE
EVT00002248,USR000525,landing,web,Android,mr,2025-02-22 10:23:00,SES671769,Organic search,494,
EVT00002249,USR000525,rate_check,web,Android,mr,2025-02-22 11:14:00,SES984736,Organic search,,
EVT00002250,USR000525,register,web,Android,mr,2025-02-22 12:13:00,SES422092,Organic search,,
EVT00002251,USR000525,otp_verify,web,Android,mr,2025-02-22 14:07:00,SES883466,Organic search,,USER_ABANDONED
EVT00002252,USR000526,landing,web,Android,en,2026-04-16 21:25:00,SES326042,Organic search,645,
EVT00002253,USR000526,rate_check,web,Android,en,2026-04-17 00:24:00,SES412544,Organic search,,
EVT00002254,USR000526,register,web,Android,en,2026-04-17 01:09:00,SES426154,Organic search,,
EVT00002255,USR000526,otp_verify,web,Android,en,2026-04-17 01:33:00,SES971375,Organic search,,
EVT00002256,USR000526,kyc_pan,web,Android,en,2026-04-17 02:33:00,SES121925,Organic search,,
EVT00002257,USR000526,kyc_address,web,Android,en,2026-04-17 03:49:00,SES424150,Organic search,,
EVT00002258,USR000526,vkyc_invite,web,Android,en,2026-04-17 05:48:00,SES658392,Organic search,,
EVT00002259,USR000526,vkyc_session,web,Android,en,2026-04-17 07:04:00,SES253809,Organic search,,
EVT00002260,USR000526,vkyc_complete,web,Android,en,2026-04-17 09:29:00,SES532745,Organic search,,
EVT00002261,USR000526,bank_link,web,Android,en,2026-04-17 11:58:00,SES977020,Organic search,,
EVT00002262,USR000526,fd_amount_select,web,Android,en,2026-04-17 12:04:00,SES195878,Organic search,,
EVT00002263,USR000526,fd_tenure_select,web,Android,en,2026-04-17 13:52:00,SES651502,Organic search,,
EVT00002264,USR000526,fd_review,web,Android,en,2026-04-17 16:28:00,SES337060,Organic search,,
EVT00002265,USR000526,fd_book_success,web,Android,en,2026-04-17 18:01:00,SES107583,Organic search,,
EVT00002266,USR000527,landing,web,Android,mr,2025-01-03 03:07:00,SES564827,WhatsApp,3358,
EVT00002267,USR000527,rate_check,web,Android,mr,2025-01-03 04:47:00,SES173961,WhatsApp,,
EVT00002268,USR000527,register,web,Android,mr,2025-01-03 06:27:00,SES836982,WhatsApp,,
EVT00002269,USR000527,otp_verify,web,Android,mr,2025-01-03 08:07:00,SES818566,WhatsApp,,
EVT00002270,USR000527,kyc_pan,web,Android,mr,2025-01-03 10:30:00,SES869358,WhatsApp,,
EVT00002271,USR000527,kyc_address,web,Android,mr,2025-01-03 12:16:00,SES425905,WhatsApp,,
EVT00002272,USR000527,vkyc_invite,web,Android,mr,2025-01-03 14:34:00,SES807160,WhatsApp,,
EVT00002273,USR000527,vkyc_session,web,Android,mr,2025-01-03 17:19:00,SES132460,WhatsApp,,
EVT00002274,USR000527,vkyc_complete,web,Android,mr,2025-01-03 19:33:00,SES612489,WhatsApp,,
EVT00002275,USR000527,bank_link,web,Android,mr,2025-01-03 20:53:00,SES905697,WhatsApp,,
EVT00002276,USR000527,fd_amount_select,web,Android,mr,2025-01-03 21:12:00,SES636754,WhatsApp,,
EVT00002277,USR000527,fd_tenure_select,web,Android,mr,2025-01-03 22:52:00,SES701980,WhatsApp,,
EVT00002278,USR000527,fd_review,web,Android,mr,2025-01-03 23:28:00,SES337318,WhatsApp,,
EVT00002279,USR000527,fd_book_success,web,Android,mr,2025-01-04 00:34:00,SES368532,WhatsApp,,
EVT00002280,USR000529,landing,web,Web-Desktop,mr,2025-07-20 04:51:00,SES781706,Influencer-IG,1833,
EVT00002281,USR000529,rate_check,web,Web-Desktop,mr,2025-07-20 07:21:00,SES177993,Influencer-IG,,
EVT00002282,USR000529,register,web,Web-Desktop,mr,2025-07-20 10:11:00,SES385742,Influencer-IG,,
EVT00002283,USR000529,otp_verify,web,Web-Desktop,mr,2025-07-20 11:27:00,SES214833,Influencer-IG,,
EVT00002284,USR000529,kyc_pan,web,Web-Desktop,mr,2025-07-20 14:27:00,SES265224,Influencer-IG,,
EVT00002285,USR000529,kyc_address,web,Web-Desktop,mr,2025-07-20 14:45:00,SES754387,Influencer-IG,,USER_ABANDONED
EVT00002286,USR000531,landing,web,Android,en,2025-06-26 04:47:00,SES479102,WhatsApp,3135,
EVT00002287,USR000531,rate_check,web,Android,en,2025-06-26 05:23:00,SES461963,WhatsApp,,
EVT00002288,USR000531,register,web,Android,en,2025-06-26 05:44:00,SES466413,WhatsApp,,USER_ABANDONED
EVT00002289,USR000532,landing,web,Android,en,2025-04-28 06:49:00,SES464083,WhatsApp,2667,
EVT00002290,USR000532,rate_check,web,Android,en,2025-04-28 09:01:00,SES776973,WhatsApp,,
EVT00002291,USR000533,landing,web,Android,en,2025-12-21 09:02:00,SES329637,Direct,2567,
EVT00002292,USR000533,rate_check,web,Android,en,2025-12-21 09:58:00,SES110067,Direct,,
EVT00002293,USR000533,register,web,Android,en,2025-12-21 11:10:00,SES107715,Direct,,USER_ABANDONED
EVT00002294,USR000535,landing,web,Android,hi,2025-06-02 06:09:00,SES656406,Meta Ads,3269,
EVT00002295,USR000535,rate_check,web,Android,hi,2025-06-02 07:47:00,SES239546,Meta Ads,,
EVT00002296,USR000535,register,web,Android,hi,2025-06-02 09:34:00,SES183387,Meta Ads,,
EVT00002297,USR000535,otp_verify,web,Android,hi,2025-06-02 10:24:00,SES507741,Meta Ads,,
EVT00002298,USR000535,kyc_pan,web,Android,hi,2025-06-02 13:16:00,SES598088,Meta Ads,,
EVT00002299,USR000535,kyc_address,web,Android,hi,2025-06-02 15:13:00,SES843826,Meta Ads,,
EVT00002300,USR000535,vkyc_invite,web,Android,hi,2025-06-02 16:01:00,SES726761,Meta Ads,,
EVT00002301,USR000535,vkyc_session,web,Android,hi,2025-06-02 18:56:00,SES698258,Meta Ads,,
EVT00002302,USR000535,vkyc_complete,web,Android,hi,2025-06-02 21:49:00,SES926895,Meta Ads,,
EVT00002303,USR000535,bank_link,web,Android,hi,2025-06-02 23:28:00,SES753035,Meta Ads,,
EVT00002304,USR000535,fd_amount_select,web,Android,hi,2025-06-03 00:38:00,SES841674,Meta Ads,,
EVT00002305,USR000535,fd_tenure_select,web,Android,hi,2025-06-03 03:16:00,SES584587,Meta Ads,,
EVT00002306,USR000535,fd_review,web,Android,hi,2025-06-03 05:36:00,SES864303,Meta Ads,,
EVT00002307,USR000535,fd_book_success,web,Android,hi,2025-06-03 08:19:00,SES377644,Meta Ads,,
EVT00002308,USR000538,landing,web,Android,en,2025-09-11 02:02:00,SES420663,Organic search,1484,
EVT00002309,USR000538,rate_check,web,Android,en,2025-09-11 03:22:00,SES516041,Organic search,,
EVT00002310,USR000538,register,web,Android,en,2025-09-11 04:35:00,SES942513,Organic search,,
EVT00002311,USR000538,otp_verify,web,Android,en,2025-09-11 05:21:00,SES975665,Organic search,,
EVT00002312,USR000538,kyc_pan,web,Android,en,2025-09-11 05:32:00,SES722714,Organic search,,
EVT00002313,USR000538,kyc_address,web,Android,en,2025-09-11 08:06:00,SES505833,Organic search,,
EVT00002314,USR000538,vkyc_invite,web,Android,en,2025-09-11 08:33:00,SES610841,Organic search,,
EVT00002315,USR000538,vkyc_session,web,Android,en,2025-09-11 11:24:00,SES297331,Organic search,,TIMEOUT
EVT00002316,USR000539,landing,web,Android,kn,2025-02-01 23:31:00,SES197174,Referral,3261,USER_ABANDONED
EVT00002317,USR000540,landing,web,Android,hi,2025-06-21 21:44:00,SES864500,Organic search,847,
EVT00002318,USR000540,rate_check,web,Android,hi,2025-06-22 00:42:00,SES517160,Organic search,,
EVT00002319,USR000543,landing,web,Android,te,2026-01-15 00:37:00,SES338473,Email,2834,
EVT00002320,USR000543,rate_check,web,Android,te,2026-01-15 02:41:00,SES483423,Email,,
EVT00002321,USR000543,register,web,Android,te,2026-01-15 04:43:00,SES741030,Email,,
EVT00002322,USR000543,otp_verify,web,Android,te,2026-01-15 06:20:00,SES506813,Email,,
EVT00002323,USR000543,kyc_pan,web,Android,te,2026-01-15 07:44:00,SES314439,Email,,
EVT00002324,USR000543,kyc_address,web,Android,te,2026-01-15 08:55:00,SES222428,Email,,
EVT00002325,USR000543,vkyc_invite,web,Android,te,2026-01-15 10:11:00,SES629898,Email,,
EVT00002326,USR000543,vkyc_session,web,Android,te,2026-01-15 11:59:00,SES781089,Email,,
EVT00002327,USR000543,vkyc_complete,web,Android,te,2026-01-15 14:34:00,SES632982,Email,,
EVT00002328,USR000543,bank_link,web,Android,te,2026-01-15 14:44:00,SES610353,Email,,
EVT00002329,USR000543,fd_amount_select,web,Android,te,2026-01-15 16:46:00,SES764346,Email,,
EVT00002330,USR000543,fd_tenure_select,web,Android,te,2026-01-15 18:38:00,SES931699,Email,,
EVT00002331,USR000543,fd_review,web,Android,te,2026-01-15 20:05:00,SES809620,Email,,
EVT00002332,USR000543,fd_book_success,web,Android,te,2026-01-15 22:26:00,SES489772,Email,,
EVT00002333,USR000545,landing,web,Web-Desktop,hi,2025-10-05 15:53:00,SES415176,Referral,2002,
EVT00002334,USR000545,rate_check,web,Web-Desktop,hi,2025-10-05 16:44:00,SES712568,Referral,,
EVT00002335,USR000545,register,web,Web-Desktop,hi,2025-10-05 17:04:00,SES119105,Referral,,
EVT00002336,USR000545,otp_verify,web,Web-Desktop,hi,2025-10-05 19:19:00,SES662961,Referral,,
EVT00002337,USR000545,kyc_pan,web,Web-Desktop,hi,2025-10-05 20:05:00,SES621462,Referral,,
EVT00002338,USR000545,kyc_address,web,Web-Desktop,hi,2025-10-05 22:31:00,SES538489,Referral,,
EVT00002339,USR000545,vkyc_invite,web,Web-Desktop,hi,2025-10-06 00:16:00,SES799783,Referral,,
EVT00002340,USR000545,vkyc_session,web,Web-Desktop,hi,2025-10-06 02:30:00,SES802416,Referral,,
EVT00002341,USR000545,vkyc_complete,web,Web-Desktop,hi,2025-10-06 05:21:00,SES849276,Referral,,
