check_id,user_id,ts,amount_searched_inr,tenor_days,best_rate_shown_pa,banks_compared,booked_within_24h,time_on_page_seconds,language,device,city_tier,comparison_competitor
RC142868857,USR000606,2026-02-18 15:48:08,10000,365,8.07,8,False,43,bn,Web-Desktop,T2,none
RC108392884,USR000341,2025-10-11 18:04:12,500000,90,6.66,8,False,23,hi,Android,T2,self_compared
RC815973208,USR000341,2025-12-09 05:46:08,1000000,365,7.82,3,False,50,hi,Android,T2,jar.app
RC826237683,USR000179,2025-07-03 10:32:33,1000000,365,7.36,2,False,13,mr,iOS,T3,fixed.com
RC325511344,USR000179,2025-08-04 23:43:32,50000,90,7.52,7,False,23,mr,iOS,T3,wint
RC386042595,USR000179,2025-07-10 07:18:35,50000,180,6.79,8,False,135,mr,iOS,T3,wint
RC477401006,USR000179,2025-12-18 05:28:35,25000,180,7.19,7,False,208,mr,iOS,T3,self_compared
RC304466925,USR000682,2026-03-16 13:36:16,500000,1825,7.69,6,False,130,en,iOS,T1,wint
RC294464135,USR000682,2026-01-18 02:03:13,50000,1825,7.79,8,False,288,en,iOS,T1,none
RC453301599,USR000682,2025-08-25 17:47:48,250000,180,7.62,4,False,368,en,iOS,T1,stable_money
RC892540771,USR000682,2026-02-12 14:49:15,500000,1825,6.74,8,False,152,en,iOS,T1,fixed.com
RC126777143,USR000682,2025-07-25 14:22:02,100000,365,7.77,4,True,254,en,iOS,T1,stable_money
RC405602127,USR000214,2026-03-19 01:15:31,250000,180,7.79,2,False,218,mr,Android,T1,jar.app
RC766436481,USR000214,2025-09-29 15:24:09,100000,365,6.92,2,False,271,mr,Android,T1,jar.app
RC872959355,USR000214,2025-09-06 19:51:57,1000000,365,6.95,7,False,417,mr,Android,T1,fixed.com
RC258253780,USR000214,2025-08-08 17:55:15,250000,730,7.28,4,False,361,mr,Android,T1,fixed.com
RC452266313,USR000214,2025-10-14 00:25:50,1000000,90,6.73,2,False,197,mr,Android,T1,self_compared
RC366872229,USR000214,2025-06-01 01:21:08,50000,730,8.01,4,False,343,mr,Android,T1,fixed.com
RC474927436,USR000981,2025-10-29 15:57:20,50000,180,7.54,8,False,42,hi,Android,T3,wint
RC134763855,USR000981,2025-11-14 13:30:54,50000,90,7.98,5,False,209,hi,Android,T3,fixed.com
RC380024609,USR000981,2026-03-05 15:38:52,500000,365,7.51,6,False,294,hi,Android,T3,wint
RC144836787,USR000981,2026-03-12 17:27:14,100000,90,7.46,4,True,363,hi,Android,T3,none
RC736772251,USR000981,2025-08-03 10:14:18,25000,180,7.97,7,False,86,hi,Android,T3,none
RC186504623,USR000608,2026-01-14 02:33:49,500000,365,7.44,2,False,394,hi,Android,T1,fixed.com
RC316377683,USR000608,2025-07-14 00:14:32,10000,90,7.25,8,False,334,hi,Android,T1,self_compared
RC764777062,USR000608,2026-01-31 16:52:13,1000000,365,7.08,2,False,208,hi,Android,T1,self_compared
RC757921343,USR000608,2025-07-04 01:40:01,100000,730,7.18,8,False,168,hi,Android,T1,self_compared
RC317579988,USR000608,2025-12-15 05:58:40,1000000,730,8.03,3,False,119,hi,Android,T1,wint
RC188307472,USR000349,2025-07-07 05:03:31,100000,365,7.05,2,True,376,ta,Android,T2,stable_money
RC775234440,USR000684,2026-03-26 01:18:50,1000000,730,7.17,7,False,98,en,Android,T3,self_compared
RC903084650,USR000684,2026-02-23 06:27:12,500000,180,7.59,3,False,191,en,Android,T3,fixed.com
RC167170306,USR000684,2025-06-13 13:59:43,1000000,365,6.86,2,False,67,en,Android,T3,jar.app
RC438618512,USR000006,2026-02-06 10:50:35,10000,365,7.64,6,False,231,en,iOS,T1,none
RC999809115,USR000006,2026-02-17 06:13:29,25000,730,8.55,4,True,174,en,iOS,T1,self_compared
RC504030403,USR000006,2026-01-19 11:30:53,50000,90,7.22,3,False,119,en,iOS,T1,wint
RC543381951,USR000989,2025-12-19 17:50:09,25000,180,7.79,8,False,134,en,iOS,T2,jar.app
RC868834518,USR000989,2025-09-13 06:44:05,25000,730,6.81,4,False,343,en,iOS,T2,self_compared
RC199434473,USR000378,2025-12-06 22:18:13,25000,365,7.8,4,True,244,ta,Android,T1,self_compared
RC703674471,USR000378,2025-08-04 14:35:29,100000,365,7.02,2,False,313,ta,Android,T1,wint
RC144423090,USR000378,2026-02-15 16:42:00,500000,365,8.04,3,True,138,ta,Android,T1,stable_money
RC326494514,USR000378,2025-12-30 06:40:09,1000000,365,8.03,8,False,418,ta,Android,T1,wint
RC553524036,USR000378,2025-10-22 05:35:16,100000,1825,6.66,6,False,42,ta,Android,T1,none
RC592043466,USR000378,2025-07-11 12:54:13,10000,365,7.99,6,False,226,ta,Android,T1,jar.app
RC396877553,USR000603,2025-06-10 06:29:59,1000000,1825,7.29,2,False,232,mr,Android,T3,stable_money
RC326588286,USR000603,2025-06-11 21:17:47,10000,1825,7.73,5,False,59,mr,Android,T3,stable_money
RC365861500,USR000267,2026-01-02 01:43:22,25000,180,8.23,8,False,223,ta,Web-Mobile,T3,self_compared
RC926208860,USR000267,2025-09-19 09:02:03,50000,730,8.39,4,False,220,ta,Web-Mobile,T3,fixed.com
RC566226934,USR000267,2025-11-14 17:25:04,10000,1825,7.72,4,False,304,ta,Web-Mobile,T3,jar.app
RC732908232,USR000267,2026-02-21 01:01:22,10000,730,8.17,6,False,158,ta,Web-Mobile,T3,self_compared
RC176636576,USR000267,2026-02-01 12:54:54,100000,90,6.92,3,False,303,ta,Web-Mobile,T3,self_compared
RC520699388,USR000267,2026-03-23 05:43:22,500000,180,6.7,8,False,314,ta,Web-Mobile,T3,none
RC325065404,USR000498,2025-08-29 00:07:59,250000,730,6.95,2,True,48,ta,iOS,T1,stable_money
RC321558296,USR000498,2025-11-12 08:58:34,10000,1825,7.44,3,False,269,ta,iOS,T1,fixed.com
RC411675460,USR000498,2025-07-25 20:34:48,250000,90,6.89,2,False,211,ta,iOS,T1,self_compared
RC555059560,USR000498,2025-08-29 12:34:27,500000,365,7.62,4,False,317,ta,iOS,T1,stable_money
RC862733932,USR000498,2025-09-17 11:42:44,250000,730,6.99,3,False,123,ta,iOS,T1,stable_money
RC709906890,USR000737,2025-10-09 23:00:05,500000,180,7.62,6,False,122,mr,Android,T2,stable_money
RC370489617,USR000737,2025-11-01 12:32:23,50000,365,8.26,3,False,288,mr,Android,T2,jar.app
RC404584613,USR000737,2026-03-01 07:04:42,10000,365,8.46,5,False,114,mr,Android,T2,none
RC898345192,USR000737,2025-07-08 23:59:35,250000,730,6.71,7,False,97,mr,Android,T2,self_compared
RC226611997,USR000737,2025-07-14 13:04:29,500000,365,6.89,7,True,270,mr,Android,T2,jar.app
RC584203627,USR000737,2025-08-22 22:16:59,50000,730,8.34,4,False,89,mr,Android,T2,self_compared
RC458161424,USR000744,2025-06-26 08:29:53,25000,1825,7.66,4,False,42,hi,iOS,T2,self_compared
RC382256849,USR000744,2025-08-09 19:22:02,500000,730,7.26,6,False,407,hi,iOS,T2,self_compared
RC913887073,USR000744,2026-02-02 14:05:29,500000,365,6.62,3,True,136,hi,iOS,T2,none
RC613151903,USR000776,2025-12-16 07:18:23,10000,90,8.4,3,False,209,kn,iOS,T2,stable_money
RC142821521,USR000801,2025-07-11 18:48:28,250000,1825,6.88,8,False,38,en,Android,T2,jar.app
RC273743638,USR000801,2025-11-05 07:53:29,250000,90,8.0,6,False,181,en,Android,T2,fixed.com
RC652948564,USR000897,2025-12-27 21:54:22,500000,90,7.65,6,False,297,te,Android,T2,stable_money
RC177366718,USR000897,2025-08-05 02:50:18,50000,365,8.38,8,False,179,te,Android,T2,self_compared
RC373392999,USR000897,2025-10-23 02:22:24,250000,90,8.06,8,True,20,te,Android,T2,self_compared
RC240085337,USR000897,2025-10-14 00:59:38,25000,1825,7.01,2,False,52,te,Android,T2,fixed.com
RC536681246,USR000495,2025-11-04 12:59:52,500000,90,7.37,8,False,43,ta,Android,T2,self_compared
RC859118916,USR000495,2026-01-22 15:43:52,10000,1825,6.79,5,True,273,ta,Android,T2,jar.app
RC706804958,USR000554,2025-10-20 19:19:58,10000,365,7.37,6,False,383,en,Web-Mobile,T1,none
RC912904488,USR000554,2025-06-25 01:37:33,50000,1825,6.65,8,True,201,en,Web-Mobile,T1,stable_money
RC709264436,USR000554,2025-10-31 10:19:26,1000000,1825,7.45,3,False,350,en,Web-Mobile,T1,fixed.com
RC748953944,USR000554,2025-11-25 16:58:42,250000,1825,6.76,2,False,47,en,Web-Mobile,T1,fixed.com
RC131348759,USR000554,2026-03-20 16:54:10,1000000,730,7.61,2,False,273,en,Web-Mobile,T1,wint
RC143067445,USR000852,2025-06-20 12:53:20,250000,365,6.52,3,False,74,hi,Web-Mobile,T1,wint
RC104604188,USR000852,2025-12-01 04:48:41,1000000,730,8.49,4,False,404,hi,Web-Mobile,T1,stable_money
RC485882703,USR000253,2026-02-11 14:10:16,500000,365,8.44,2,False,284,hi,Android,T2,self_compared
RC187249537,USR000253,2025-06-14 09:00:51,500000,180,7.57,2,False,336,hi,Android,T2,none
RC935051324,USR000253,2025-10-31 07:02:35,1000000,90,8.24,8,False,297,hi,Android,T2,wint
RC361965886,USR000253,2026-02-24 22:07:34,250000,90,7.27,6,False,203,hi,Android,T2,none
RC937361654,USR000253,2025-08-28 07:57:44,50000,730,7.32,8,False,68,hi,Android,T2,fixed.com
RC425294838,USR000253,2025-10-06 10:49:00,250000,1825,8.01,4,True,268,hi,Android,T2,self_compared
RC701923915,USR000979,2026-02-14 09:47:37,10000,1825,7.15,8,False,284,te,Android,T1,jar.app
RC948308429,USR000979,2025-09-23 13:24:58,1000000,1825,6.99,6,False,411,te,Android,T1,self_compared
RC962136070,USR000979,2026-02-10 11:13:27,100000,90,6.56,3,False,414,te,Android,T1,fixed.com
RC331806941,USR000979,2025-09-04 12:08:03,1000000,730,8.32,7,False,219,te,Android,T1,jar.app
RC832691504,USR000979,2026-03-07 11:16:52,10000,365,7.68,8,False,364,te,Android,T1,jar.app
RC394052183,USR000152,2025-07-01 05:01:22,250000,180,6.88,2,False,336,bn,Android,T3,wint
RC952834074,USR000152,2025-09-10 13:21:17,1000000,365,8.14,2,False,301,bn,Android,T3,stable_money
RC327713666,USR000704,2026-01-27 15:29:12,25000,730,8.1,6,False,222,bn,Android,T1,fixed.com
RC798063992,USR000704,2025-11-13 10:06:17,500000,730,6.57,3,False,300,bn,Android,T1,wint
RC905157476,USR000704,2025-06-18 09:20:21,10000,730,7.39,4,True,359,bn,Android,T1,wint
RC587018610,USR000704,2025-10-02 14:30:59,50000,365,6.63,4,False,56,bn,Android,T1,none
RC668231454,USR000704,2025-11-03 19:01:16,50000,730,8.19,5,False,138,bn,Android,T1,none
RC312658226,USR000625,2026-02-10 07:35:44,500000,365,7.65,7,False,91,en,Android,T2,stable_money
RC389805044,USR000625,2026-03-27 03:38:58,50000,365,7.46,3,True,379,en,Android,T2,fixed.com
RC195456939,USR000625,2025-11-18 12:44:57,50000,730,7.97,3,True,71,en,Android,T2,none
RC697329780,USR000625,2026-02-11 04:09:09,25000,180,8.36,3,False,134,en,Android,T2,none
RC770078989,USR000826,2025-07-05 02:30:57,500000,365,6.88,3,True,197,hi,Web-Mobile,T2,wint
RC502949578,USR000826,2026-02-09 12:47:35,500000,730,7.26,8,False,24,hi,Web-Mobile,T2,none
RC540718041,USR000826,2025-07-02 17:48:41,25000,1825,8.34,4,False,321,hi,Web-Mobile,T2,self_compared
RC143987049,USR000826,2026-03-08 02:59:49,25000,1825,6.57,8,False,219,hi,Web-Mobile,T2,wint
RC830787748,USR000826,2025-12-23 05:30:24,50000,365,6.78,4,False,323,hi,Web-Mobile,T2,stable_money
RC116931729,USR000887,2025-06-06 21:27:58,10000,730,8.02,5,False,371,hi,iOS,T2,wint
RC969855190,USR000887,2025-09-03 06:35:33,500000,180,6.94,8,False,26,hi,iOS,T2,wint
RC650583912,USR000887,2025-06-05 16:56:51,250000,90,7.3,6,False,366,hi,iOS,T2,fixed.com
RC825236886,USR000887,2025-08-24 21:10:33,500000,730,8.15,2,False,76,hi,iOS,T2,stable_money
RC318453679,USR000887,2025-09-04 20:38:15,25000,180,8.35,8,False,320,hi,iOS,T2,wint
RC869602470,USR000887,2025-08-10 18:27:02,50000,180,7.21,5,True,87,hi,iOS,T2,self_compared
RC753833387,USR000004,2026-02-27 06:14:13,500000,730,8.41,6,False,120,en,Web-Desktop,T3,jar.app
RC162805299,USR000004,2025-12-27 23:10:58,50000,90,8.22,7,False,70,en,Web-Desktop,T3,none
RC791415660,USR000004,2026-03-07 21:03:55,10000,730,7.71,8,False,156,en,Web-Desktop,T3,self_compared
RC768089637,USR000004,2025-10-23 20:44:37,1000000,180,8.01,3,False,319,en,Web-Desktop,T3,wint
RC770215587,USR000477,2026-02-01 12:44:05,25000,90,8.21,8,False,332,hi,Web-Desktop,T2,fixed.com
RC368863282,USR000211,2026-02-27 17:01:22,1000000,365,7.67,8,True,71,en,Android,T1,wint
RC909654454,USR000211,2026-03-01 12:38:31,500000,730,7.01,5,False,41,en,Android,T1,jar.app
RC185882867,USR000416,2026-01-31 16:22:07,25000,365,8.49,7,False,263,bn,Web-Desktop,T2,stable_money
RC590581770,USR000416,2025-10-28 15:49:00,10000,90,7.2,7,False,129,bn,Web-Desktop,T2,stable_money
RC118411021,USR000416,2026-03-25 14:55:17,25000,1825,8.59,5,False,86,bn,Web-Desktop,T2,none
RC415441522,USR000667,2025-10-18 22:54:10,50000,180,6.61,2,False,342,ta,Android,T2,none
RC543734746,USR000364,2025-11-02 05:59:46,25000,730,6.79,2,False,65,mr,Android,T1,jar.app
RC468149480,USR000364,2026-02-11 00:49:19,500000,1825,8.1,3,False,141,mr,Android,T1,fixed.com
RC780077458,USR000364,2025-10-27 17:45:15,250000,180,7.93,5,False,125,mr,Android,T1,fixed.com
RC893624316,USR000364,2026-02-20 02:35:13,1000000,1825,6.68,4,False,107,mr,Android,T1,fixed.com
RC968210850,USR000364,2025-08-17 19:51:48,1000000,90,8.25,8,False,269,mr,Android,T1,wint
RC309538631,USR000836,2026-03-07 22:36:00,1000000,1825,7.7,3,False,277,en,Web-Desktop,T1,wint
RC869615722,USR000836,2025-06-17 02:20:03,1000000,730,8.21,2,True,411,en,Web-Desktop,T1,fixed.com
RC371345392,USR000309,2025-09-09 20:23:04,25000,730,7.38,6,True,376,hi,iOS,T1,self_compared
RC538850633,USR000309,2026-03-07 19:46:24,50000,1825,7.76,3,False,80,hi,iOS,T1,fixed.com
RC624574021,USR000795,2025-10-12 23:23:57,100000,180,7.05,7,False,136,mr,Web-Desktop,T3,wint
RC657391059,USR000795,2025-07-06 23:54:05,100000,90,7.1,7,False,87,mr,Web-Desktop,T3,wint
RC705469089,USR000795,2025-09-08 07:26:56,500000,90,8.0,7,False,273,mr,Web-Desktop,T3,stable_money
RC740381215,USR000927,2025-09-12 07:41:04,25000,730,7.97,5,False,143,ta,Android,T1,stable_money
RC121035518,USR000927,2025-10-04 05:56:07,10000,90,7.9,3,False,137,ta,Android,T1,fixed.com
RC515079514,USR000927,2025-07-23 14:04:34,10000,1825,8.16,4,False,303,ta,Android,T1,self_compared
RC785002075,USR000927,2026-01-22 05:04:38,50000,730,7.16,5,False,37,ta,Android,T1,wint
RC426261258,USR000927,2025-08-07 19:08:45,50000,365,7.6,4,False,306,ta,Android,T1,jar.app
RC771757810,USR000262,2025-08-19 03:46:10,1000000,180,7.76,5,False,141,ta,iOS,T1,self_compared
RC677673585,USR000262,2026-02-12 12:31:12,25000,730,7.98,7,False,306,ta,iOS,T1,self_compared
RC323006132,USR000262,2025-10-10 20:03:09,100000,90,7.41,8,False,14,ta,iOS,T1,none
RC643762323,USR000262,2026-02-21 23:56:15,25000,180,7.81,5,False,204,ta,iOS,T1,jar.app
RC232912990,USR000510,2025-10-25 21:59:09,100000,180,8.29,4,False,214,ta,Web-Desktop,T2,stable_money
RC881053767,USR000510,2025-09-26 14:34:42,100000,365,7.38,5,True,59,ta,Web-Desktop,T2,fixed.com
RC207126920,USR000510,2025-07-06 08:25:22,100000,1825,7.7,3,False,379,ta,Web-Desktop,T2,jar.app
RC767444905,USR000510,2025-08-27 11:28:58,50000,365,8.23,6,False,384,ta,Web-Desktop,T2,jar.app
RC836863879,USR000510,2025-07-02 04:24:55,10000,180,8.4,8,False,347,ta,Web-Desktop,T2,self_compared
RC368958076,USR000460,2026-02-17 09:54:02,1000000,90,7.62,7,False,28,en,Android,T3,self_compared
RC273547888,USR000460,2025-09-05 05:57:01,1000000,180,7.33,2,False,104,en,Android,T3,self_compared
RC997321475,USR000460,2025-10-27 17:45:40,10000,730,7.86,5,False,329,en,Android,T3,self_compared
RC500400716,USR000460,2026-02-03 07:23:24,500000,90,7.38,4,True,396,en,Android,T3,fixed.com
RC951228492,USR000460,2025-08-20 13:42:42,500000,1825,6.61,5,False,152,en,Android,T3,stable_money
RC721283434,USR000460,2026-03-07 13:06:23,500000,90,6.61,5,False,117,en,Android,T3,jar.app
RC793277727,USR000195,2025-11-13 13:36:15,10000,365,8.17,4,False,367,en,Android,T1,none
RC923869036,USR000195,2025-11-10 06:18:40,100000,90,7.36,3,False,122,en,Android,T1,wint
RC389180444,USR000077,2025-11-30 15:26:47,50000,180,8.13,5,False,326,hi,Android,T3,fixed.com
RC483376056,USR000077,2025-07-03 06:49:14,100000,365,8.43,2,False,313,hi,Android,T3,jar.app
RC592080066,USR000077,2026-03-13 08:11:57,50000,730,8.45,8,False,185,hi,Android,T3,none
RC644110946,USR000545,2025-08-20 21:54:28,100000,180,7.43,7,True,350,hi,Web-Desktop,T3,fixed.com
RC762069665,USR000545,2025-06-03 22:25:02,500000,90,6.68,8,False,219,hi,Web-Desktop,T3,jar.app
RC361132360,USR000545,2025-07-04 04:25:54,1000000,365,7.41,7,True,203,hi,Web-Desktop,T3,none
RC419952637,USR000392,2025-07-20 04:09:12,1000000,365,7.22,4,True,340,hi,Android,T2,stable_money
RC426611054,USR000392,2025-11-08 07:18:31,10000,365,6.85,7,False,270,hi,Android,T2,stable_money
RC844512257,USR000392,2025-08-01 14:18:23,250000,90,6.54,6,False,359,hi,Android,T2,self_compared
RC166085267,USR000392,2026-01-26 20:08:54,50000,1825,7.55,2,False,313,hi,Android,T2,wint
RC164775076,USR000392,2025-10-13 22:18:24,1000000,180,7.86,6,False,124,hi,Android,T2,jar.app
RC931466498,USR000322,2025-06-12 08:05:56,50000,180,7.01,5,False,142,mr,Android,T3,self_compared
RC939885037,USR000322,2025-08-15 18:55:48,50000,365,8.14,4,False,339,mr,Android,T3,wint
RC767518983,USR000248,2025-07-18 23:15:40,500000,90,8.38,5,False,400,ta,Android,T1,fixed.com
RC288698790,USR000248,2025-10-03 09:35:11,100000,1825,7.25,7,False,76,ta,Android,T1,stable_money
RC250585211,USR000248,2025-06-26 01:07:35,500000,90,7.14,8,False,234,ta,Android,T1,fixed.com
RC459445321,USR000248,2026-02-26 12:37:34,100000,1825,7.52,2,False,310,ta,Android,T1,jar.app
RC932959144,USR000020,2025-08-10 08:44:23,250000,1825,7.92,5,False,200,hi,Android,T1,none
RC792379741,USR000020,2025-08-06 10:22:05,500000,90,6.83,8,False,121,hi,Android,T1,none
RC841647245,USR000020,2026-02-10 18:21:00,500000,180,6.97,2,False,350,hi,Android,T1,self_compared
RC481151809,USR000020,2025-09-26 11:35:24,250000,1825,6.6,3,False,11,hi,Android,T1,self_compared
RC844976804,USR000860,2025-06-17 00:41:19,1000000,730,6.57,3,False,64,ta,Android,T1,self_compared
RC440327200,USR000860,2025-06-03 09:27:25,25000,1825,6.81,6,False,252,ta,Android,T1,jar.app
RC554818651,USR000618,2025-08-10 01:29:11,500000,180,7.69,3,False,363,en,Android,T2,fixed.com
RC206705924,USR000870,2025-08-31 19:48:14,500000,90,7.13,7,False,164,kn,Android,T3,stable_money
RC924932354,USR000870,2025-11-13 03:19:31,250000,365,7.09,6,False,135,kn,Android,T3,none
RC186327459,USR000870,2025-10-15 06:38:46,500000,730,6.57,3,True,291,kn,Android,T3,fixed.com
RC363315746,USR000870,2025-12-08 14:50:21,25000,90,8.03,6,False,187,kn,Android,T3,self_compared
RC166017516,USR000870,2026-02-18 15:49:03,50000,90,8.51,7,True,179,kn,Android,T3,wint
RC800534999,USR000685,2026-01-20 09:01:57,25000,730,7.09,5,False,248,ta,Android,T1,stable_money
RC556104927,USR000685,2026-01-27 23:17:07,1000000,90,8.42,4,False,339,ta,Android,T1,jar.app
RC281095306,USR000685,2026-01-29 03:22:27,500000,365,7.51,4,False,325,ta,Android,T1,fixed.com
RC307788202,USR000685,2025-11-05 19:32:06,25000,90,7.29,7,False,218,ta,Android,T1,jar.app
RC450586786,USR000685,2025-10-23 03:39:58,10000,180,8.12,2,False,152,ta,Android,T1,wint
RC590234531,USR000712,2026-03-20 22:09:08,10000,90,6.73,2,False,266,en,Web-Mobile,T3,fixed.com
RC446769071,USR000712,2025-09-05 09:57:37,50000,90,7.21,8,False,38,en,Web-Mobile,T3,wint
RC230826414,USR000712,2026-03-23 16:46:44,1000000,90,7.43,4,False,409,en,Web-Mobile,T3,fixed.com
RC456848330,USR000712,2025-06-25 11:15:19,100000,180,7.66,2,False,334,en,Web-Mobile,T3,stable_money
RC150695826,USR000712,2025-11-08 01:35:53,100000,365,8.49,8,False,192,en,Web-Mobile,T3,jar.app
RC598231340,USR000779,2026-01-17 16:25:58,250000,180,6.76,7,True,176,en,Android,T2,fixed.com
RC557814936,USR000779,2025-07-14 22:55:06,250000,730,8.45,4,False,175,en,Android,T2,none
RC637347862,USR000779,2025-09-08 21:23:09,500000,365,6.73,4,False,137,en,Android,T2,jar.app
RC128534267,USR000779,2026-01-13 22:30:54,100000,1825,7.27,3,False,113,en,Android,T2,none
RC103210681,USR000570,2025-06-16 23:33:48,50000,730,8.53,2,False,132,mr,iOS,T3,self_compared
RC574330452,USR000570,2026-02-16 16:35:15,50000,730,6.69,8,False,94,mr,iOS,T3,self_compared
RC526862992,USR000570,2026-01-04 23:37:42,1000000,1825,8.42,3,True,370,mr,iOS,T3,stable_money
RC160431009,USR000570,2025-06-28 03:39:22,25000,1825,7.99,4,False,70,mr,iOS,T3,fixed.com
RC802616936,USR000570,2025-10-11 00:54:25,50000,180,8.23,7,False,170,mr,iOS,T3,stable_money
RC798263162,USR000112,2026-03-25 22:42:01,50000,1825,7.6,7,False,13,en,Android,T1,none
RC154424194,USR000112,2025-10-05 08:15:57,10000,365,6.67,5,False,402,en,Android,T1,fixed.com
RC629915459,USR000112,2025-09-06 01:53:34,10000,730,7.77,6,False,185,en,Android,T1,none
RC151124939,USR000112,2026-02-12 04:21:18,100000,730,6.63,4,True,18,en,Android,T1,self_compared
RC762566632,USR000112,2025-08-06 22:05:51,500000,1825,6.73,8,False,107,en,Android,T1,fixed.com
RC414688325,USR000112,2025-10-01 11:20:58,500000,730,7.26,8,False,312,en,Android,T1,none
RC686831145,USR000223,2025-10-02 02:09:42,250000,180,7.72,5,True,300,en,Web-Desktop,T1,self_compared
RC132053748,USR000223,2026-01-18 23:04:37,250000,730,7.63,3,False,348,en,Web-Desktop,T1,jar.app
RC729407654,USR000735,2025-09-25 15:16:37,25000,1825,7.81,5,False,352,en,Android,T1,none
RC729295232,USR000735,2026-03-05 00:34:16,1000000,1825,7.28,2,False,309,en,Android,T1,none
RC828410432,USR000735,2025-11-06 19:23:25,250000,365,8.37,7,False,201,en,Android,T1,none
RC621038927,USR000735,2025-12-30 22:49:48,1000000,1825,8.56,8,False,172,en,Android,T1,stable_money
RC264577298,USR000735,2025-11-17 17:06:22,500000,180,8.06,2,False,97,en,Android,T1,jar.app
RC537932331,USR000735,2025-07-06 10:16:03,1000000,180,6.81,2,False,33,en,Android,T1,jar.app
RC163132111,USR000719,2026-03-06 05:36:01,50000,1825,6.6,2,False,14,hi,Web-Mobile,T1,none
RC949687695,USR000719,2025-08-14 09:51:11,1000000,730,8.09,8,False,366,hi,Web-Mobile,T1,self_compared
RC691377822,USR000719,2025-07-18 03:45:39,1000000,90,7.95,4,False,57,hi,Web-Mobile,T1,stable_money
RC918325222,USR000896,2025-12-09 02:40:15,500000,365,7.71,8,False,261,hi,Android,T2,none
RC561757546,USR000896,2026-01-03 18:13:28,250000,365,8.54,2,False,76,hi,Android,T2,jar.app
RC448810143,USR000893,2025-08-10 19:08:47,10000,365,7.3,3,False,314,en,Web-Mobile,T3,stable_money
RC518974519,USR000893,2025-07-13 04:41:49,250000,1825,7.04,8,False,309,en,Web-Mobile,T3,none
