pg_txn_id,order_id,ts,user_id,gateway,method,amount_inr,status,failure_code,merchant_category,card_network,is_recurring,mandate_id
PG89616029186689,ORD22380090950,2025-09-20 14:01:59,USR000486,HDFC-PG,DC,33728.52,CAPTURED,,investment,VISA,False,
PG12574977673364,ORD82623627439,2025-11-09 07:44:33,USR000486,PayU,UPI,24474.48,CAPTURED,,utility,,False,
PG87159521984359,ORD84411272179,2025-04-13 21:53:11,USR000486,Paytm-PG,UPI,62385.84,CAPTURED,,fd_booking,,False,
PG47730345947130,ORD25817970560,2025-12-15 15:56:50,USR000309,PayU,CC,63230.7,CAPTURED,,investment,RUPAY,False,
PG41583358124157,ORD83956953661,2025-05-30 10:07:16,USR000309,BillDesk,UPI,36200.33,CAPTURED,,fd_booking,,False,
PG79074920591070,ORD37372680219,2025-05-10 20:22:09,USR000309,BillDesk,UPI,52304.9,CAPTURED,,investment,,False,
PG77936127322857,ORD21129562078,2026-04-13 18:51:32,USR000309,Razorpay,UPI,10886.06,CAPTURED,,ecommerce,,False,
PG11544255971068,ORD75217626028,2025-09-13 23:31:55,USR000309,Razorpay,UPI,28169.81,CAPTURED,,investment,,False,MND3487958505
PG20396248530326,ORD65169365517,2026-01-16 14:09:05,USR000309,PayU,CC,22857.7,CAPTURED,,recharge,AMEX,False,
PG12503138157544,ORD47854967645,2026-01-02 22:00:17,USR000309,Cashfree,UPI,14411.24,CAPTURED,,utility,,True,MND6817052542
PG63179546109598,ORD35318342725,2026-04-18 05:03:07,USR000309,Paytm-PG,CC,1259.7,CAPTURED,,investment,AMEX,False,
PG19119169053394,ORD54306966566,2025-12-19 05:05:15,USR000309,BillDesk,UPI,845.08,CAPTURED,,utility,,False,
PG94369276382716,ORD23629064233,2026-04-30 21:14:17,USR000309,CCAvenue,UPI,32192.3,CAPTURED,,investment,,False,
PG43823143865526,ORD23744741484,2025-03-29 12:51:15,USR000019,Cashfree,UPI,37277.75,CAPTURED,,ecommerce,,True,
PG51954555147659,ORD83646229622,2025-06-11 11:40:00,USR000019,Paytm-PG,UPI,67710.59,CAPTURED,,utility,,False,MND1412310062
PG28167727456748,ORD48170278083,2025-09-01 22:17:07,USR000019,PayU,DC,4628.94,CAPTURED,,utility,MC,False,
PG98625300403012,ORD42672434523,2026-03-25 05:51:09,USR000926,Paytm-PG,UPI,61591.55,CAPTURED,,ecommerce,,False,
PG42827244666629,ORD74612742648,2025-05-30 01:32:23,USR000926,BillDesk,UPI,33377.54,FAILED,3DS_FAIL,recharge,,False,
PG59141354438141,ORD90190753505,2025-11-15 14:33:32,USR000926,Paytm-PG,CC,372.55,CAPTURED,,utility,MC,True,
PG98547724228354,ORD60640354671,2026-02-25 02:08:53,USR000926,HDFC-PG,UPI,48830.9,REFUNDED,,insurance,,True,
PG75880822524612,ORD48597935294,2026-01-01 01:30:41,USR000926,Razorpay,UPI,62586.72,CAPTURED,,ecommerce,,False,
PG58069613955857,ORD72538647013,2025-08-17 22:48:50,USR000926,Razorpay,UPI,13343.26,CAPTURED,,ecommerce,,False,
PG29812144691679,ORD69428108793,2025-11-14 02:42:30,USR000926,PayU,UPI,52723.36,FAILED,OTP_NOT_ENTERED,insurance,,False,MND3072504237
PG14940205225567,ORD66854870155,2025-08-23 21:51:02,USR000926,HDFC-PG,UPI,46141.23,CAPTURED,,recharge,,True,
PG27280883379649,ORD99267819048,2025-01-30 12:44:40,USR000926,PayU,UPI,7772.46,CAPTURED,,insurance,,True,
PG15461080774950,ORD24533458625,2025-09-30 08:16:50,USR000926,BillDesk,UPI,9515.95,CAPTURED,,recharge,,False,MND5874776528
PG86185158629298,ORD79996161229,2025-05-29 07:03:43,USR000926,Paytm-PG,UPI,44271.8,CAPTURED,,insurance,,False,
PG22939114862438,ORD51694067842,2025-12-21 02:33:06,USR000926,PayU,UPI,3308.86,CAPTURED,,ecommerce,,False,
PG51823914859167,ORD97214225809,2025-11-08 18:08:28,USR000475,CCAvenue,DC,46235.43,CAPTURED,,recharge,AMEX,False,MND4181703323
PG84203252290301,ORD81199437654,2025-09-13 07:17:26,USR000475,CCAvenue,UPI,54305.66,FAILED,FRAUD_FLAG,insurance,,False,MND1761055820
PG85802011245129,ORD80400396167,2025-02-15 13:23:13,USR000475,Paytm-PG,CC,63724.12,CAPTURED,,utility,VISA,False,
PG37353586206612,ORD87282466363,2025-03-20 20:11:39,USR000475,Cashfree,NB,61282.42,CAPTURED,,fd_booking,,False,
PG12088116584825,ORD77482241509,2026-04-04 21:27:25,USR000308,HDFC-PG,NB,63925.09,CAPTURED,,investment,,False,
PG52775199319187,ORD90762387150,2025-07-09 19:17:26,USR000308,CCAvenue,UPI,10864.53,CAPTURED,,recharge,,False,MND2371446851
PG30214236346607,ORD23932409716,2025-08-07 10:26:20,USR000308,Cashfree,CC,5249.39,CAPTURED,,recharge,AMEX,False,
PG77197046689422,ORD45113009950,2025-11-28 14:32:17,USR000308,BillDesk,UPI,47361.23,CAPTURED,,utility,,False,
PG38944043242863,ORD83361914929,2025-03-10 09:54:03,USR000667,PayU,EMI,37354.22,CAPTURED,,investment,,False,
PG52376922771134,ORD15977829592,2025-03-06 23:46:48,USR000667,Cashfree,UPI,68759.49,CAPTURED,,insurance,,True,
PG26056067487646,ORD72763152818,2025-05-28 05:08:38,USR000667,HDFC-PG,NB,73349.64,REFUNDED,,utility,,False,
PG59899172483547,ORD75556016512,2025-06-19 07:09:43,USR000667,BillDesk,UPI,64330.46,FAILED,OTP_NOT_ENTERED,fd_booking,,False,
PG20783328092618,ORD55601341640,2025-12-01 16:20:15,USR000667,Cashfree,NB,43325.41,CAPTURED,,recharge,,True,
PG79248794196118,ORD35616763969,2025-11-29 05:44:54,USR000667,BillDesk,Wallet,2224.17,REFUNDED,,ecommerce,,False,
PG62060122946845,ORD35882833773,2025-03-07 12:03:52,USR000667,Paytm-PG,UPI,16468.56,CAPTURED,,recharge,,True,
PG17808923962413,ORD25748713183,2026-01-13 06:24:17,USR000667,Cashfree,CC,3102.28,CAPTURED,,ecommerce,MC,True,
PG24605129697704,ORD75058865063,2026-01-14 01:39:01,USR000844,Paytm-PG,UPI,56495.88,CAPTURED,,fd_booking,,False,
PG48850836588838,ORD86779161402,2025-11-05 17:26:56,USR000844,Cashfree,DC,38065.88,CAPTURED,,fd_booking,RUPAY,False,
PG70927600194331,ORD36155528849,2025-03-06 15:38:00,USR000844,Razorpay,UPI,5592.64,CAPTURED,,investment,,True,
PG69806768963005,ORD73578912700,2025-01-01 09:02:17,USR000844,PayU,EMI,12983.9,FAILED,CARD_BLOCKED,insurance,,False,MND6162487891
PG52856795925031,ORD49785774311,2026-03-01 18:58:17,USR000844,HDFC-PG,UPI,39933.82,CAPTURED,,insurance,,False,
PG79428392874860,ORD67886787118,2025-02-23 00:08:43,USR000970,Paytm-PG,NB,55312.28,CAPTURED,,fd_booking,,False,
PG60741775428279,ORD12023231268,2025-07-30 04:54:23,USR000970,PayU,EMI,56841.47,CAPTURED,,fd_booking,,False,
PG44006779412291,ORD53705078797,2025-11-08 02:06:04,USR000970,Cashfree,UPI,20827.08,CAPTURED,,fd_booking,,False,
PG99273640341760,ORD17383822023,2025-09-01 12:13:19,USR000970,Cashfree,CC,59195.48,CAPTURED,,investment,AMEX,False,
PG94901800880152,ORD47494873683,2026-01-19 22:22:10,USR000970,BillDesk,UPI,59380.69,REFUNDED,,insurance,,True,
PG28903693736323,ORD48898603605,2025-07-07 02:22:57,USR000970,Cashfree,UPI,6940.33,CAPTURED,,insurance,,False,
PG95025592864288,ORD69613665439,2026-04-30 23:00:19,USR000970,Razorpay,DC,35191.22,CAPTURED,,recharge,VISA,False,
PG79421369489476,ORD86851836920,2025-07-29 05:39:36,USR000970,PayU,Wallet,25584.34,CAPTURED,,ecommerce,,True,
PG31826199989748,ORD31363860699,2025-09-26 11:47:12,USR000970,Cashfree,UPI,37479.64,CAPTURED,,ecommerce,,False,
PG79394371898978,ORD87852258649,2026-02-04 02:58:02,USR000970,HDFC-PG,CC,22645.17,AUTHORIZED,FRAUD_FLAG,fd_booking,AMEX,False,
PG32893816257288,ORD95970925510,2025-08-29 20:55:03,USR000970,HDFC-PG,UPI,3635.39,CAPTURED,,recharge,,True,MND9098200582
PG12501721557579,ORD19970437978,2025-04-27 01:29:34,USR000806,HDFC-PG,NB,14313.4,CAPTURED,,recharge,,False,
PG98657855057277,ORD25618578801,2026-02-14 01:42:38,USR000806,BillDesk,EMI,9900.36,CAPTURED,,recharge,,False,
PG64464594857910,ORD72160768486,2025-03-22 00:34:28,USR000806,Cashfree,UPI,15304.99,CAPTURED,,fd_booking,,False,MND1494402804
PG92650942221306,ORD47368241959,2025-08-24 01:13:52,USR000806,Paytm-PG,NB,22414.41,CAPTURED,,fd_booking,,False,
PG98133545082330,ORD95784082546,2025-02-27 07:47:39,USR000806,Cashfree,CC,53018.31,CAPTURED,,fd_booking,AMEX,False,
PG48259803199749,ORD89201667814,2025-11-24 04:45:12,USR000806,HDFC-PG,EMI,60513.22,CAPTURED,,insurance,,False,
PG11129041051577,ORD29144105994,2025-05-31 22:27:11,USR000806,Razorpay,UPI,13090.45,CAPTURED,,recharge,,False,
PG66960482904128,ORD70419645053,2026-03-27 01:27:28,USR000806,HDFC-PG,DC,66823.06,REFUNDED,,investment,MC,False,
PG79712546193949,ORD37850429701,2025-01-11 17:47:03,USR000806,Paytm-PG,NB,53774.96,CAPTURED,,insurance,,False,
PG43032803539706,ORD11972165617,2025-01-19 16:18:47,USR000133,Cashfree,UPI,55800.17,REFUNDED,,recharge,,True,
PG76972374191639,ORD87724457613,2025-11-19 07:05:48,USR000133,BillDesk,UPI,4943.06,CAPTURED,,insurance,,False,
PG12997543521299,ORD37995360798,2026-01-18 14:57:29,USR000133,BillDesk,UPI,53168.0,CAPTURED,,utility,,False,
PG46000414742833,ORD20409816984,2025-08-18 22:02:32,USR000133,BillDesk,Wallet,72018.96,CAPTURED,,investment,,False,MND8292450808
PG37705033516403,ORD84354899803,2025-07-11 04:12:31,USR000027,Cashfree,UPI,60677.4,CAPTURED,,insurance,,False,
PG83622303789189,ORD60367061316,2025-03-06 19:14:34,USR000554,Cashfree,UPI,34108.43,REFUNDED,,investment,,False,
PG64234674025281,ORD71724693974,2026-02-05 17:05:38,USR000554,Cashfree,NB,9339.86,CAPTURED,,insurance,,False,
PG41145388018932,ORD85665011805,2026-01-14 02:29:30,USR000554,Cashfree,UPI,36692.27,FAILED,CARD_BLOCKED,fd_booking,,True,
PG37074942002914,ORD22472545503,2025-03-29 14:50:46,USR000554,BillDesk,UPI,71452.88,CAPTURED,,recharge,,False,
PG19034085856324,ORD25440805130,2025-10-12 18:53:22,USR000554,HDFC-PG,CC,5976.82,CAPTURED,,ecommerce,RUPAY,False,
PG50053650093191,ORD38698628150,2025-03-20 02:04:19,USR000554,BillDesk,CC,32380.72,CAPTURED,,fd_booking,MC,True,
PG75361768551921,ORD90273338306,2026-04-25 04:35:26,USR000554,HDFC-PG,UPI,44922.23,CAPTURED,,recharge,,False,
PG50079018035290,ORD38898934452,2025-09-06 23:55:35,USR000872,Razorpay,NB,71178.21,FAILED,ISSUER_DECLINED,investment,,False,
PG57405348653255,ORD79621256857,2025-01-12 04:21:22,USR000872,CCAvenue,UPI,401.49,CAPTURED,,insurance,,False,
PG26753116113479,ORD78980678060,2025-09-24 21:59:09,USR000872,BillDesk,UPI,42908.75,CAPTURED,,utility,,False,
PG20972369746934,ORD81648237118,2025-04-25 08:27:34,USR000872,PayU,UPI,6233.95,FAILED,OTP_NOT_ENTERED,utility,,True,
PG66803589943303,ORD45869406781,2025-07-09 16:39:46,USR000872,CCAvenue,NB,33072.28,CAPTURED,,recharge,,False,
PG95393398944117,ORD36192722280,2025-10-13 06:25:37,USR000872,PayU,NB,31620.97,CAPTURED,,investment,,True,
PG76552122999907,ORD34748501292,2025-08-03 12:50:36,USR000872,CCAvenue,DC,2215.3,CAPTURED,,investment,VISA,False,
PG58131007874337,ORD80137744549,2025-08-03 19:11:24,USR000872,CCAvenue,EMI,19737.12,REFUNDED,,utility,,False,
PG29037403563398,ORD20883826185,2025-09-30 08:41:15,USR000872,Paytm-PG,NB,40784.75,CAPTURED,,fd_booking,,False,
PG78561942975064,ORD73551490719,2025-10-22 09:38:27,USR000167,CCAvenue,UPI,21734.1,CAPTURED,,utility,,False,MND2481124101
PG51398423001107,ORD82984188299,2026-03-01 11:20:52,USR000167,Paytm-PG,UPI,41461.3,CAPTURED,,insurance,,False,MND7210019017
PG81765179818993,ORD23371755550,2025-01-01 14:49:26,USR000167,CCAvenue,UPI,73602.09,REFUNDED,,insurance,,False,
PG61220608868499,ORD71707531615,2025-07-26 15:55:11,USR000167,Cashfree,UPI,8024.94,FAILED,INSUFFICIENT_BALANCE,ecommerce,,False,
PG73498883292049,ORD49700013053,2025-04-21 22:22:03,USR000167,PayU,UPI,38840.57,CAPTURED,,recharge,,False,MND5915274197
PG55662436265228,ORD21311678859,2025-05-08 10:02:14,USR000167,CCAvenue,UPI,50339.25,CAPTURED,,recharge,,False,
PG58024352440244,ORD79449241369,2025-04-16 21:15:02,USR000167,PayU,EMI,15846.11,CAPTURED,,utility,,False,
PG17646120174553,ORD76178227409,2025-05-20 07:04:53,USR000740,Cashfree,UPI,30481.93,CAPTURED,,fd_booking,,True,
PG76805509185179,ORD45587747461,2025-09-08 20:54:06,USR000740,HDFC-PG,UPI,29338.97,CAPTURED,,insurance,,True,
PG71156951435987,ORD59513341304,2026-02-17 14:26:43,USR000740,BillDesk,DC,67981.73,CAPTURED,,investment,VISA,False,
PG84422106528441,ORD51496543644,2025-02-04 03:48:33,USR000740,BillDesk,UPI,28772.42,CAPTURED,,insurance,,False,
PG98810743913936,ORD11396240152,2026-05-04 17:42:51,USR000405,Cashfree,UPI,3628.95,FAILED,OTP_NOT_ENTERED,utility,,False,MND2061935840
PG26022405682833,ORD91282507117,2025-03-13 22:03:20,USR000405,BillDesk,UPI,24443.49,CAPTURED,,utility,,False,MND3694978187
PG17063066389031,ORD94693222235,2025-04-07 15:09:18,USR000405,Cashfree,UPI,57272.23,CAPTURED,,fd_booking,,False,
PG39146365421297,ORD35028596719,2025-10-27 11:45:23,USR000405,PayU,UPI,61288.46,CAPTURED,,utility,,False,
PG81127068273377,ORD18495020090,2026-03-08 07:25:10,USR000405,HDFC-PG,UPI,13788.61,FAILED,OTP_NOT_ENTERED,insurance,,False,
PG39970088762266,ORD91736444360,2026-04-17 22:48:36,USR000545,Razorpay,EMI,8847.75,CAPTURED,,fd_booking,,False,
PG37263220914337,ORD53845869856,2026-04-11 11:32:57,USR000545,CCAvenue,UPI,44752.99,CAPTURED,,investment,,False,
PG45267167825192,ORD61424381678,2026-03-27 20:39:42,USR000545,BillDesk,EMI,9017.79,CAPTURED,,insurance,,False,
PG72011506606471,ORD75083547562,2025-09-09 18:37:36,USR000545,Cashfree,UPI,29951.38,CAPTURED,,ecommerce,,True,
PG38788596766716,ORD49552686834,2025-10-18 23:43:37,USR000545,Paytm-PG,EMI,2886.52,CAPTURED,,insurance,,False,MND6320838575
PG39101527197399,ORD88388515484,2025-11-13 18:57:54,USR000545,PayU,NB,28555.4,CAPTURED,,insurance,,False,
PG37191188919344,ORD72062819830,2026-04-07 11:44:04,USR000545,HDFC-PG,NB,29446.69,CAPTURED,,investment,,False,
PG14038809084409,ORD55756740706,2025-10-22 03:45:34,USR000545,Paytm-PG,UPI,12322.45,CAPTURED,,insurance,,False,
PG48990743703105,ORD75012771691,2025-12-25 12:37:07,USR000545,Razorpay,NB,19908.21,CAPTURED,,ecommerce,,False,
PG93959354747560,ORD90178876424,2025-01-24 01:44:10,USR000545,Paytm-PG,UPI,51658.07,CAPTURED,,fd_booking,,False,
PG83172807231678,ORD48708377738,2026-02-03 13:42:40,USR000545,HDFC-PG,NB,31533.94,CAPTURED,,fd_booking,,True,
PG88145473506823,ORD44462689321,2025-01-25 12:03:06,USR000545,CCAvenue,UPI,42791.3,CAPTURED,,utility,,True,
PG61041851360219,ORD73317515797,2026-04-24 07:36:21,USR000602,Cashfree,CC,74589.07,CAPTURED,,utility,VISA,False,
PG47466702595295,ORD85341267634,2025-05-02 18:42:43,USR000602,Cashfree,UPI,18580.18,CAPTURED,,investment,,False,
PG11755746676813,ORD43040068571,2025-08-24 02:34:18,USR000602,Paytm-PG,UPI,29959.82,CAPTURED,,fd_booking,,False,
PG11807758371171,ORD28473913368,2025-12-09 15:21:24,USR000602,Razorpay,NB,60725.23,CAPTURED,,utility,,False,
PG65036511931130,ORD56238766914,2025-11-16 07:03:11,USR000602,CCAvenue,CC,20208.14,CAPTURED,,investment,MC,False,
PG60821354146899,ORD79895763297,2025-03-02 07:21:46,USR000851,Razorpay,CC,35290.17,CAPTURED,,insurance,RUPAY,False,
PG42702923929446,ORD30489477535,2026-02-12 05:51:57,USR000851,BillDesk,UPI,30696.29,CAPTURED,,fd_booking,,False,
PG80343782892324,ORD94220709077,2025-03-30 22:16:38,USR000851,CCAvenue,NB,68361.09,CAPTURED,,fd_booking,,False,
PG15091401815907,ORD98530544547,2025-07-08 09:33:32,USR000851,Cashfree,CC,39387.39,REFUNDED,,utility,VISA,True,
PG35415670123116,ORD54832886906,2026-03-08 05:35:34,USR000851,Razorpay,UPI,35038.89,CAPTURED,,ecommerce,,False,
PG44883052595318,ORD17065596143,2025-02-11 13:14:13,USR000851,Razorpay,EMI,26994.68,CAPTURED,,insurance,,False,
PG83357762383935,ORD83410406071,2025-03-24 02:38:33,USR000851,Cashfree,Wallet,41934.02,CAPTURED,,fd_booking,,False,
PG11082122685769,ORD48244203178,2025-04-25 05:35:26,USR000400,HDFC-PG,EMI,22497.21,CAPTURED,,insurance,,False,
PG54386786067165,ORD13589045300,2026-02-06 18:51:52,USR000318,Paytm-PG,NB,2576.43,CAPTURED,,fd_booking,,True,
PG53420691682496,ORD87128163300,2025-02-27 00:38:20,USR000318,Cashfree,UPI,14600.44,REFUNDED,,recharge,,False,
PG58092079634753,ORD53990194033,2026-04-06 15:53:11,USR000318,BillDesk,CC,11826.68,CAPTURED,,investment,VISA,True,
PG55227505893815,ORD84484366565,2025-04-03 22:46:26,USR000318,PayU,UPI,64607.07,CAPTURED,,fd_booking,,False,
PG89034977217506,ORD97799735004,2025-12-10 06:08:37,USR000318,CCAvenue,NB,37997.95,CAPTURED,,utility,,False,
PG25336316433528,ORD63562651775,2025-02-07 11:31:57,USR000318,CCAvenue,CC,41951.37,FAILED,CARD_BLOCKED,recharge,VISA,True,
PG11273709838164,ORD39136278850,2025-10-10 10:06:27,USR000318,Cashfree,UPI,60506.89,CAPTURED,,fd_booking,,False,
PG96827397513413,ORD52871816955,2025-02-18 02:24:48,USR000023,Cashfree,CC,7195.02,CAPTURED,,ecommerce,VISA,True,
PG33303002910766,ORD45858437312,2025-01-04 00:16:37,USR000023,CCAvenue,NB,3363.54,CAPTURED,,investment,,False,
PG54767553585516,ORD45772510690,2025-03-11 02:21:33,USR000023,PayU,UPI,61567.89,CAPTURED,,recharge,,False,
PG40020101815925,ORD64958284045,2025-04-23 04:28:17,USR000461,CCAvenue,CC,30625.44,CAPTURED,,insurance,MC,False,
PG69469871111878,ORD41333943885,2025-11-19 13:54:22,USR000461,PayU,CC,29009.41,FAILED,ISSUER_DECLINED,ecommerce,RUPAY,False,
PG49265967408455,ORD39326281369,2025-11-03 14:16:47,USR000310,Cashfree,UPI,24642.37,CAPTURED,,recharge,,False,
PG51201551972461,ORD69586051580,2025-10-02 05:55:18,USR000310,Paytm-PG,UPI,59533.8,CAPTURED,,investment,,False,
PG28508170750455,ORD30766551814,2025-05-27 22:50:55,USR000310,PayU,NB,47887.57,CAPTURED,,utility,,False,
PG74977413224071,ORD58234505039,2026-03-15 21:39:48,USR000310,Paytm-PG,UPI,47957.37,CAPTURED,,ecommerce,,False,
PG43737419884563,ORD47268342829,2025-07-21 17:15:57,USR000310,HDFC-PG,UPI,447.68,CAPTURED,,fd_booking,,False,
PG65098060346725,ORD50597102374,2026-04-29 16:46:51,USR000310,Cashfree,UPI,48008.89,CAPTURED,,recharge,,False,MND1340153340
PG53245313560504,ORD43512112562,2026-02-26 05:18:54,USR000745,Cashfree,UPI,4463.38,CAPTURED,,investment,,False,MND4794049180
PG85576515555283,ORD61434607311,2026-05-05 23:46:53,USR000745,HDFC-PG,DC,47737.8,CAPTURED,,ecommerce,RUPAY,False,
PG73900605163068,ORD50638633466,2025-10-09 17:04:11,USR000745,BillDesk,UPI,37684.52,CAPTURED,,recharge,,False,
PG20212480190524,ORD85306412724,2025-06-10 01:59:33,USR000745,Razorpay,UPI,47927.83,CAPTURED,,ecommerce,,False,
PG71828358296040,ORD66106977674,2025-11-02 12:20:32,USR000745,Cashfree,UPI,65318.06,CAPTURED,,recharge,,False,
PG15970139324802,ORD61694343424,2025-12-25 17:47:29,USR000745,BillDesk,Wallet,40127.38,AUTHORIZED,3DS_FAIL,fd_booking,,False,
PG91901068020299,ORD84661528495,2025-04-11 16:41:30,USR000003,CCAvenue,UPI,19403.26,CAPTURED,,utility,,False,
PG13464814152922,ORD58833859246,2025-10-22 20:20:45,USR000003,Razorpay,DC,37616.81,CAPTURED,,utility,VISA,False,
PG16055399511084,ORD23115092798,2025-08-17 00:44:57,USR000003,CCAvenue,UPI,49419.16,CAPTURED,,utility,,True,
PG53689863025109,ORD81051949426,2025-01-29 04:14:20,USR000003,HDFC-PG,EMI,2387.87,CAPTURED,,investment,,False,
PG64165995100972,ORD12487659274,2026-03-20 11:18:27,USR000003,PayU,UPI,51406.82,CAPTURED,,investment,,True,
PG77767331004038,ORD11023742449,2025-05-31 07:06:08,USR000003,Razorpay,UPI,49491.37,CAPTURED,,recharge,,False,
PG94045045189170,ORD69544445450,2025-11-30 09:33:48,USR000003,BillDesk,UPI,28750.76,CAPTURED,,ecommerce,,False,
PG93937740176475,ORD28030162249,2026-02-12 22:41:36,USR000003,CCAvenue,UPI,41567.31,CAPTURED,,ecommerce,,False,MND4496179784
PG69612668655891,ORD33336396699,2026-03-21 06:06:38,USR000003,Razorpay,UPI,28026.09,CAPTURED,,utility,,False,MND1293672789
PG70624546155543,ORD67419948668,2025-06-16 02:08:18,USR000003,Razorpay,UPI,41010.95,CAPTURED,,investment,,False,
PG74271367337320,ORD66592667703,2025-11-21 17:55:04,USR000003,Paytm-PG,UPI,74521.66,CAPTURED,,ecommerce,,False,MND3617576976
PG17603697160458,ORD90699077293,2025-07-15 17:15:18,USR000765,CCAvenue,CC,60569.56,REFUNDED,,investment,MC,False,
PG77237261983096,ORD85123148872,2025-03-07 15:31:31,USR000765,Paytm-PG,CC,21382.34,CAPTURED,,recharge,AMEX,False,
PG53937426884444,ORD85410462056,2025-11-27 08:40:35,USR000765,Cashfree,UPI,46856.86,CAPTURED,,ecommerce,,False,
PG39735911433500,ORD48623819252,2025-09-29 12:48:27,USR000765,Razorpay,EMI,2271.43,CAPTURED,,recharge,,False,MND8262921813
PG89299708311981,ORD67280082224,2025-08-18 06:21:07,USR000765,BillDesk,NB,5548.4,CAPTURED,,utility,,False,MND7936920896
PG58227497738481,ORD58218687292,2025-12-24 10:52:06,USR000765,HDFC-PG,UPI,5548.17,CAPTURED,,fd_booking,,False,
PG82071646636391,ORD57593329869,2025-06-03 18:04:06,USR000765,PayU,UPI,61253.49,FAILED,AUTH_TIMEOUT,utility,,False,
PG83631589670561,ORD87882760111,2025-04-12 04:04:31,USR000124,PayU,UPI,66040.38,CAPTURED,,investment,,False,
PG80036021631873,ORD62872465582,2025-03-20 08:14:17,USR000544,Cashfree,DC,49782.03,CAPTURED,,investment,VISA,False,
PG58841851536959,ORD32346908430,2025-01-08 12:09:55,USR000544,HDFC-PG,NB,68917.0,CAPTURED,,investment,,False,
PG49030753626641,ORD92337231137,2025-11-24 10:30:17,USR000936,CCAvenue,UPI,35828.68,CAPTURED,,utility,,True,
PG25538331424113,ORD69529510392,2025-08-16 16:09:44,USR000936,HDFC-PG,DC,16461.79,CAPTURED,,investment,RUPAY,False,
PG58772835574003,ORD37166233956,2025-01-25 20:12:49,USR000936,BillDesk,UPI,56948.23,CAPTURED,,utility,,True,
PG11751523867220,ORD10783438168,2025-04-09 11:41:39,USR000936,Razorpay,DC,20549.62,CAPTURED,,insurance,VISA,True,
PG49056127332128,ORD23505044502,2025-08-24 17:20:44,USR000936,CCAvenue,UPI,41932.7,CAPTURED,,insurance,,False,
PG21644805896033,ORD76793201185,2026-05-02 22:58:57,USR000588,HDFC-PG,NB,9280.91,CAPTURED,,fd_booking,,False,
PG79193363209719,ORD88742339777,2025-08-18 12:57:16,USR000588,PayU,UPI,34894.06,CAPTURED,,ecommerce,,False,
PG36953170559557,ORD46592178328,2026-03-05 04:11:23,USR000588,PayU,NB,1267.84,CAPTURED,,insurance,,False,MND4393917926
PG92481886175727,ORD53946802385,2025-01-19 16:36:41,USR000588,Paytm-PG,UPI,65810.85,CAPTURED,,fd_booking,,False,
PG34769850333654,ORD57552758389,2025-02-21 07:17:38,USR000588,CCAvenue,CC,14195.06,CAPTURED,,insurance,VISA,False,
PG93565988199498,ORD40464954222,2025-05-26 01:09:55,USR000588,CCAvenue,NB,42487.04,FAILED,AUTH_TIMEOUT,insurance,,False,
PG25305162108680,ORD80544674370,2025-10-24 00:13:58,USR000171,Paytm-PG,UPI,26957.72,CAPTURED,,insurance,,False,
PG11404043877455,ORD64652952694,2025-06-27 15:17:43,USR000171,BillDesk,NB,24885.44,CAPTURED,,insurance,,False,
PG53756367218970,ORD65433790716,2025-09-22 14:32:28,USR000171,Razorpay,CC,72148.54,FAILED,3DS_FAIL,fd_booking,RUPAY,False,
